event,utc,update,total_updates,steps_seen,policy_loss,value_loss,entropy,mean_ep_reward,win_rate,elapsed_sec
update,2026-03-12T12:07:02Z,1,1,256,-0.0002870457246899605,7.208298206329346,3.645769774913788,-4.425,0.09523809523809523,40.9631712436676
