event,utc,update,total_updates,steps_seen,policy_loss,value_loss,entropy,mean_ep_reward,win_rate,elapsed_sec
update,2026-03-12T12:22:24Z,1,1,256,0.0002552713267505169,6.041454553604126,3.772526741027832,-4.35,0.047619047619047616,38.136224031448364
