event,utc,update,total_updates,steps_seen,policy_loss,value_loss,entropy,mean_ep_reward,win_rate,elapsed_sec
update,2026-03-12T12:14:57Z,1,1,256,-0.00035766884684562683,11.317566633224487,3.459277868270874,-6.37,0.0,41.05230402946472
